what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236810798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236813111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236813673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236815140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236816812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236818922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236820698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236822932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236824126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236825345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236827064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236828038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1430236829804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236830397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236832677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1430236840224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236842113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236868981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236874153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236875491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236878288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236879234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236881156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236882161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236884239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236885213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236886744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236887531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236888765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236889792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236891104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236893276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236894423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236896454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236897395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236899177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236901474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236902310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236906873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236907728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236909134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236910053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236911319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236913381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236915081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236918941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236920446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236922509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236924587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236926124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236928530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430236929486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1430236931470
